86,0,0,86,0,0,311,1700,172,28,0,4,86,129,17,14,18,0,0,0,66,0,0,0,74,0,29,11,0,17,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,15,19,10,14,11,23,16,16,18,18,15,10,16,7,17,17,17,11,0,5,7,7,6,6,9,5,12,7,8,0,105,82,89,61,172,43,86,473,0,0,636,2125,400,283,0,6,86,172,316,28,39,0,0,21,292,0,0,0
0,0,0,0,0,0,397,1717,208,26,0,1,0,0,23,21,22,0,0,0,64,0,0,0,96,0,35,14,0,23,4,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,4,26,32,22,15,15,14,15,21,13,21,20,11,20,17,17,18,17,29,0,9,7,7,10,8,6,11,6,4,5,0,127,134,87,95,104,0,0,0,0,0,843,2168,490,345,0,3,0,0,423,46,54,0,0,32,328,0,0,0
0,0,0,0,0,0,327,2056,162,11,0,1,0,0,10,15,22,0,0,0,44,0,0,0,68,0,27,15,0,22,2,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,25,12,15,14,11,18,15,17,17,15,9,9,13,15,12,21,16,9,0,6,7,7,10,7,6,6,6,3,4,0,77,78,90,77,88,0,0,0,0,0,615,2544,351,207,0,3,0,0,303,24,40,0,0,18,245,0,0,0
0,0,0,0,0,0,327,2056,162,11,0,1,0,0,10,15,22,0,0,0,44,0,0,0,68,0,27,15,0,22,2,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,25,12,15,14,11,18,15,17,17,15,9,9,13,15,12,21,16,9,0,6,7,7,10,7,6,6,6,3,4,0,77,78,90,77,88,0,0,0,0,0,615,2544,351,207,0,3,0,0,303,24,40,0,0,18,245,0,0,0
0,0,0,0,0,0,327,2056,162,11,0,1,0,0,10,15,22,0,0,0,44,0,0,0,68,0,27,15,0,22,2,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,25,12,15,14,11,18,15,17,17,15,9,9,13,15,12,21,16,9,0,6,7,7,10,7,6,6,6,3,4,0,77,78,90,77,88,0,0,0,0,0,615,2544,351,207,0,3,0,0,303,24,40,0,0,18,245,0,0,0
0,0,0,0,0,0,949,3095,351,45,0,1,0,0,44,38,43,0,0,0,116,0,0,0,166,0,63,37,0,43,8,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,14,12,40,46,59,50,52,40,27,42,56,45,48,40,50,60,48,50,44,40,0,13,13,15,8,21,17,16,12,17,19,0,264,273,248,217,206,0,0,0,0,0,1923,3887,802,546,0,6,0,0,965,83,92,0,0,49,538,0,0,0
0,0,0,0,0,0,947,6278,490,58,0,6,0,0,41,50,43,0,0,0,138,0,0,0,168,0,69,35,0,27,13,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,7,9,42,48,55,43,28,55,38,54,42,39,58,40,53,32,47,45,52,41,0,20,19,18,11,21,22,14,12,10,18,0,272,232,262,235,212,0,0,0,0,0,1910,7933,1105,655,0,8,0,0,950,92,89,0,0,46,710,0,0,0
0,0,0,0,0,0,971,4898,302,25,0,3,0,0,45,58,36,0,0,0,103,0,0,0,138,0,56,27,0,29,8,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,17,42,55,43,38,36,48,34,52,51,37,56,34,54,48,54,42,61,50,0,10,17,22,15,23,12,18,19,18,14,0,242,262,250,253,168,0,0,0,0,0,1934,6152,693,424,0,3,0,0,972,111,72,0,0,36,512,0,0,0
